id1	uid1	bw1	ew1	b1	e1	len1	tok1	s1	seq1	gid1	id2	uid2	bw2	ew2	b2	e2	len2	tok2	s2	seq2	gid2	matches	score	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
Shamela0009773-ara1.completed.ms1717	1685547759469669863	96	150	476	731	1512	300	المختار ------حفص بن عمر بن سعد-------------- وهو لا يعرف القصة ف--قال له المختار يا حفص اتعرف هذا الراس -------قال نعم هذا راس ابي حفص فقبح الله العيش--- بعده--- قال فانك لا تعيش بعده وامر به--- فضربت عنقه ثم بعث براسيهما- الي -ابن الحنفية وقال ه--------ذا بالحسين وهذا بعلي بن الحسين ولا سواء فقيل له	1717	-6975711717136266207	Shia003675Vols-ara1.completed.ms0948	-5324190156295781781	22	85	99	392	1477	300	المختار وابنه حفص بن عمر بن سعد واقف بين يديه وهو ابن اخت المختار فقال له المختار------- اتعرف هذا الراس يا حفص قال نعم هذا راس ابي ولا خير في--- العيش من بعده ثم قال فقدم حفصا بعمر قال فتقدم حفص فضربت عنقه صبرا ثم وضع راسه الي جنب راس ابيه فقال المختار هذا بالحسين وهذا بعلي بن الحسين ولا سواء فو الله	948	6775594777709934334	173	225.0	132	303	57.09571075439453	26	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1740	98879094773382315	229	257	1200	1341	1590	300	ان من اعجب العجاءب عندي قتل بيضاء حرة عطبول قتلوها ظلما علي غير ذنب ان لله درها من قتيل كتب القتل والقتال علينا وعلي المحصنات جر الذيول وقال	1740	-6975711717136266207	Shia003675Vols-ara1.completed.ms0992	4170038788316885694	215	243	1144	1282	1562	300	ان من اعجب العجاءب عندي قتل بيضاء حرة عطبول قتلت هكذ--ا علي غير جرم ان لله درها من قتيل كتب القتل والقتال علينا وعلي المحصنات جر الذيول -قال	992	6775594777709934334	130	244.5	103	141	92.19857788085938	24	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1768	-5972729138079669218	266	300	1339	1522	1522	300	يخوفني بالقتل قومي وانما اموت اذا جاء الكتاب المءجل لعل القنا تدمي باطرافها الغني فنحيا كراما نجتدي ونءم-ل الم تر ان الفقر يزري باهله وان الغني فيه العلي والتج-------------------------------------------------مل وانك ان لا تركب الهول	1768	-6975711717136266207	Shia003675Vols-ara1.completed.ms1005	-4598551967838312125	98	144	464	697	1457	300	يخوفني بالقتل قومي وانما اموت اذا حان الكتاب المءجل لعل القنا تدني باطرافها الغني فنحيا كراما او نكر فنقتل الم تر ان الفقر يزري باهله وان الغني فيه العلي والتجمل اذا كنت ذا رمح وسيف مصمم علي سابح ادناك مما تءمل وانك ان لم تركب الهول	1005	6775594777709934334	169	322.0	136	233	72.53218841552734	28	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1803	2348736693843387759	66	92	339	460	1532	300	-فيه حين يقول اذا ما اراد الغزو لم تثن رايه حصان عليها نظم در يزينها نهته فلما لم تر النهي عاقه بكت فبكي مما شجاها قطينها	1803	-6975711717136266207	Shia003675Vols-ara1.completed.ms1027	-7327504575444152104	271	297	1363	1484	1495	300	كثير حيث يقول اذا ما اراد الغزو لم يثن هم-ه حصان عليها نظم در يزينها نهته فلما لم تر النهي عاقه بكت فبكي مما عناها قطينها	1027	6775594777709934334	112	211.0	86	122	91.80327606201172	21	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1807	5756290744779632807	100	147	484	715	1513	300	سابكي وان لم تبك فتيان مذحج فتاها اذا الليل التمام تاو--با فتي لم يكن في -مرة الحرب جاهلا ولا بمطيع في الوغي من تهي--------------------------------------------------با ابان انوف الحي قحطان قتله وانف نزار قد ابان فاوعبا فمن يك- امسي خاءنا لاميره فما خان ابراهيم في الموت مصعبا و----لما قتل	1807	-6975711717136266207	Shia003675Vols-ara1.completed.ms1030	-6574563131901458766	137	196	685	974	1474	300	سابكي ولو لم تبك فرسان مذحج علي فارس ما زال في الحرب مجلبا فتي لم يكن في امرة الحرب جاهلا ولا بمطيع في الوغي من تهيبا امان بجوال العنان لجامه وقال لمن خفت ركاءبه اركبا ابان انوف الحي قحطان قبله وانف نزار قد ابان فاوعبا فمن كان امسي خاءنا لاميره فما خان ابراهيم في الحرب مصعبا قال فلما قتل	1030	6775594777709934334	197	345.5	153	289	68.16609191894531	34	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1844	6121520467678248053	2	39	9	200	1531	300	والحوادث جمة والجاءرون بنافع بن الازرق قد مات غير مداهن في دينه ومتي يمر بذكر نار يصعق والموت حتم لا محالة واقع من لا يصبحه نهارا يطرق فلءن امير المءمنين اصابه ريب المنون فمن يصبه يعلق وقالت	1844	-6975711717136266207	Shia003675Vols-ara1.completed.ms0897	-223563045061833507	240	277	1211	1401	1526	300	والحوادث جمة والشامتون بنافع بن الازرق ان مات غير مداهن في دينه ومتي يمر بذكر نار يصعق والموت ضيف لا محالة نازل من لا يصبحه نهارا يطرق فلءن امير المءمنين اصابه ريب المنون فمن يصبه يغلق ورمي -	897	6775594777709934334	174	330.0	138	191	91.09947967529297	31	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1921	6410233465980688904	243	292	1186	1425	1459	300	اني لاري رءوسا قد اينعت وحان قطافها --------------------------------------------------------------------------------------------------------------------------------------قد شمرت عن ساقها فشمري ليس هذا اوان عشك فادرجي هذا ا-----------------------------------وان الشد فاشتدي---------------------------- زيم قد لفها الليل بسواق حط-------------------------------------------------------------------------------------------------م ليس براعي ابل ولا غنم ولا بجزار علي ظهر وضم قد لفها الليل بعصلبي مهاجر ليس باعرابي اني والله يا اهل العراق	1921	-6975711717136266207	Shia003675Vols-ara1.completed.ms1066	-2459715112458656591	29	131	146	643	1571	300	اني لاري رءوسا قد اينعت وحان قطافها واني لصاحبها وكاني انظر الي الدماء وانها لترقرق بين العماءم واللحي قال ثم جعل يرتجز ويقول والقوس فيها وتر عرد مثل ذراع الفيل او اشد لابد مما---------------- ليس منه بد قد جد عني امركم فجدوا قال ثم سكت هنية فطفق يقول هذا اوان الشد فاشتدي زيم عند النطاح يغلب الكبش الاحم قد لفها الليل بسواق حطم ململم الخلق عنوف في الظلم خدلج الساقين خفاق القدم فلم تنم ليلتها ولم ينم بات يراعيها غلام ذو همم ليس براعي ابل ولا غنم ولا بجزار علي ظهر وضم من يلقه يود كما اودت ارم قال-------------------- يا اهل العراق	1066	6775594777709934334	150	232.0	113	533	28.142589569091797	26	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1924	2370519605952901731	7	29	36	148	1577	300	تخير فاما ان تزور ابن ضابء عميرا واما ان تزور المهلبا هما خطتا سوء نجاءك منهما ركوبك حوليا من الثلج اشهبا فامسي	1924	-6975711717136266207	Shia003675Vols-ara1.completed.ms1069	6632735203992071501	260	282	1309	1420	1511	300	تخير فاما ان تزور ابن ضابء عميرا واما ان تزور المهلبا هما خطتا سوء نجاءك منهما ركوبك حوليا من الثلج اشهبا والا -	1069	6775594777709934334	107	208.0	86	112	95.53571319580078	21	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1924	2370519605952901731	0	39	1	197	1577	300	اري سوي الجيش الا في المهالك مذهبا تخير فاما ان تزور-- ابن ضابء عميرا واما ان تزور المهلبا هما خطتا سوء نجاءك منهما ركوبك حوليا من الثلج اشهبا فامسي ولو كانت خراسان دونه راها مكان السوق او هي اقربا	1924	-6975711717136266207	Shia003675Vols-ara1.completed.ms1744	-6488661929910817446	180	211	979	1135	1553	288	اري سوي الجيش الا في المهالك مذهبا الطبري خطتا كره وفي ابن الاثير خطتا خسف بعده في الطبري وابن الاثير فحال------------------------------------------ ولو كانت خراسان دونه راها مكان السوق او هي اقربا	1744	6775594777709934334	96	137.0	73	198	48.48484802246094	18	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1925	-569936530848694087	49	70	261	367	1520	300	تخير فاما ان تزور ابن ضابء عميرا واما ان تزور المهلبا هما خطتا سوء نجاءك منهما ركوبك حوليا من الثلج اشهبا	1925	-6975711717136266207	Shia003675Vols-ara1.completed.ms1069	6632735203992071501	260	281	1309	1415	1511	300	تخير فاما ان تزور ابن ضابء عميرا واما ان تزور المهلبا هما خطتا سوء نجاءك منهما ركوبك حوليا من الثلج اشهبا	1069	6775594777709934334	106	212.0	85	106	100.0	21	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1943	649874226692343977	79	113	393	576	1560	300	وهو يمشي الي الكفار اصبحت ذا بث اقاسي الكبرا قد عشت بين المشركين اعصرا ثمت ادركت النبي المنذرا وبعده صديقه وعمرا ويوم مهران ويوم تسترا و--------------------------الجمع في صفينهم والنهرا هيهات ما اطول هذا عمرا	1943	-6975711717136266207	Shia003675Vols-ara1.completed.ms1122	-8276400048785760277	77	114	365	569	1474	300	وهو يرتجز ويقول---- اصبحت ذا بث اقاسي الكبرا قد عشت بين المشركين اعصرا ثمة ادركت النبي المنذر- وبعده صديقه وعمرا ويوم مهران ويوم تسترا والجمل المعروف يدعي عسكرا والجمع من صفينهم والنهرا هيهات ما اطول هذا عمرا	1122	6775594777709934334	167	308.5	135	209	79.90430450439453	27	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1971	-1239450991617337127	185	216	983	1126	1558	300	فجاء رتبيل حتي احاط ببست ثم نزل وبعث الي عياض فقال والله لءن اقذيت---------- عينه او ضررته ادني --مضرة او رزاته حبلا من شعر لا ابرح حتي ----------------اقتلك وجميع من معك	1971	-6975711717136266207	Shia003675Vols-ara1.completed.ms1755	-9137697251598812465	150	184	799	966	1510	292	فجاء رتبيل حتي احاط ببست ثم نزل وبعث الي البكري--- والله لءن ا-ذيته بما يقذي عينه او ضررته ببعض المضرة او رزاته حبلا من شعر لا ابرح العرصة حتي استنزلك فاقتلك وجميع من معك	1755	6775594777709934334	125	206.5	96	171	73.09941864013672	24	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms2026	-5355675725265336759	18	62	84	324	1618	300	الم تر انا مذ ثلاثون ليلة قريب واعلاء الكتاب علي خفض فتصايحوا وابلي--------------------------- المغيرة بن المهلب وصرع فاستنقذه فرسان-------------------------------------------------------------------------------------------------------------------------------------------- من الازد واستاق الخوارج سرح المهلب فقال الرجل الذي كان يسوق السرح نحن خدعناكم بسوق السرح وقد نكانا القرح بعد القرح فلحق ذلك الرجل بنو	2026	-6975711717136266207	Shia003675Vols-ara1.completed.ms1746	5368859857911843188	147	221	839	1219	1648	300	الم تر انا مذ ثلاثون ليلة قريب واعداء الكتاب علي خفض الابيات في شعر الخوارج ص كذا ولعله بشر بن المغيرة بن المهلب كما في الكامل للمبرد الشطران في شعر الخوارج ص بالاصل الاشعري الاشطار في شعر الخوارج ص بالاصل ابا في الكامل للمبرد ان صالح بن مخراق اغار علي السرح واخذ رجل اسود من الازارقة يشل ال------سرح اي يطرده وهو يقول-------------------- نحن قمعناكم ب-شل السرح وقد نكانا القرح بعد القرح انظر الكامل للمبرد	1746	6775594777709934334	142	165.0	110	407	34.889434814453125	22	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms2029	3083148488541421465	216	260	1132	1365	1587	300	المهلب الي الحجاج- اما بعد فالحمد لله الكافي بالاسلام فقد ما سواه الذي اوجب------------------------------- المزيد بالشكر وقد ----------------------------كان من امرنا وامر عدونا ما قد انتهي اليك------ خبره بعد------------------------------------------ مطاولة--------------------------------------------------------------------------------------------------------- نلنا فيها منهم ما لم ينالوه منا---------------------------------------------------------------------------------------- وادنيت السواد من السواد حتي تعارفوا بالوجوه وقاتلت	2029	-6975711717136266207	Shia003675Vols-ara1.completed.ms1100	5227042786599961960	172	273	887	1398	1549	300	المهلب بن ابي صفرة اما بعد فالحمد لله الكافي بالاسلام ا------------لذي اوصل الشكر بالمزيد وقضي ان لا ينقطع المزيد منه حتي ينقطع الشكر من عباده ثم انه قد كان من امرنا وامر عدونا ما--- انتهي الي الامير خبره مع كل ذي صباح ومساء وقد كانت مني الي الازارقة مطاولة ظن الامير ايده الله اني جبيت بهم البلاد ولعمري ان الذي جبته الازارقة بنا لاكبر مما جبيناه بهم وان كنا قد نلناه م----نهم ما لم ينالوه منا وقد كان الناس قد رعبوا منهم رعبا شديدا حتي روعت بهم الفتاة الكعاب ونوم بهم الصبي الرضيع وادنيت السواد من السواد حتي تعارفت --الوجوه وحتي --	1100	6775594777709934334	174	240.5	141	534	32.58427047729492	24	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms2029	3083148488541421465	262	300	1378	1587	1587	300	ما يسوءهم منا دون ما يسرهم وما يسرنا منهم فوق الذي يسوءنا -----حتي وقع بينهم الاختلاف ففرق الله اهواءهم والقي باسهم بينهم ولم ------------------------------------------------------------------------------------------------------------------------يزل الله------------- يمحصنا ويمحقهم وينصرنا ويخذلهم حتي بلغ بنا وبهم الكتاب اجله فقطع دابر الكافرين	2029	-6975711717136266207	Shia003675Vols-ara1.completed.ms1101	5067196663077607771	23	86	134	474	1565	300	ما يسوءهم منا دون ما يسرهم وما يسرهم منا دون ما ---يسوءنا منهم حتي وقع فيه-م الاختلاف والجوع فلم يزل بهم ذلك واصابهم البلاء وهرب منهم اهل الخني والسفاهة واقام اهل الحياء والدين فاتقوا العار وتواصوا بالصبر واخذنا ما اخذوا به وكنا اولي به منهم فلم يزل الله تبارك وتعالي يمحصنا ويمحقهم وينصرنا ويخذلهم حتي بلغ بنا وبهم الكتاب اجله فقطع دابر القوم ---	1101	6775594777709934334	147	240.0	120	347	42.36311340332031	22	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms2061	1095040074898014643	91	130	482	678	1552	300	ويقولون يا عدو الله ي--ابن ابي رغال يا اخا ثمود اخرج ففي------------------------------------------------------------------------ ذلك يقول وصيلة بن عتبان الشيباني لعمري لقد نادي شبيب وصحبه علي الباب لو ان الامير يجيب فابلغ امير المءمنين رسالة وذو النصح لو تصغي اليه قريب	2061	-6975711717136266207	Shia003675Vols-ara1.completed.ms1108	-1667598852531801373	247	300	1288	1550	1550	300	-يقول-- يا عدو الله يا ابن ابي رغال يا اخا ثمود اخرج الينا والحجاج يقول لغلمانه لا تكلموهم فلعل الله ان يكفينا امرهم قال وقد ذكر ذلك رجل من الخوارج حيث يقول----- لعمري لقد نادي شبيب وصحبه علي الباب لو ان الامير يجيب فابلغ امير المءمنين نصيحة وذو النصح لو يصغي اليه قريب	1108	6775594777709934334	159	265.5	124	270	58.88888931274414	29	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms2061	1095040074898014643	130	282	678	1467	1552	300	اتذكر اذ دارت عليك رماحنا بمسكن والكلبي ثم غريب فلا صلح ما دامت منابر ارضنا يقوم عليها من ثقيف خطيب فانك الا-- ترض بكر بن واءل يكن لك يوم بالعراق عصيب فلا ضير ان كانت قريش عدي لنا يصيبون منا مرة ونصيب فان يك منهم كان مروان وابنه وعمرو ومنهم هاشم وحبيب فمنا سويد والبطين وقعنب ومنا امير المءمنين شبيب غزالة ذات النذر منا حميدة لها في سهام المسلمين نصيب يقال انها نذرت ان تصعد منبر الكوفة ومنا سنان الموت وابن عويمر ومرة فانظر اي- ذاك تعيب فقال عبد الملك كلهم والله اعيب فلما طلع الفجر قال شبيب لبعض اصحابه اذن----- فاذن واقام وتقدم شبيب فصلي بهم الغداة وقرا بهم بسورة -----------------------البقرة-------------------- وال عمران حتي كادت الشمس--- تطلع ثم جلس وسط المسجد ساعة و-اقبلت الخيول فقال لاصحابه اركبوا ونادي منادي-------------------------------------------------------- الحجاج يا خيل الله اركبي واقبل الناس فجالد------هم شبيب واصحابه في المسجد ثم خرج شبيب واصحابه واتبعه الناس واضطرب----وا في موضع السوق	2061	-6975711717136266207	Shia003675Vols-ara1.completed.ms1109	-205529709706220382	0	149	1	758	1563	300	اتذكر اذ دارت عليك رماحنا يم-كن والكلبي ثم غريب فلا صلح ما دامت منابر ارضنا يقوم عليها من ثقيف خطيب فانك ان لم ترض بكر بن واءل يكن لك يوم بالعراق عصيب فلا ضير ان كانت قريش عدات-نا يصيبون منا مرة ونصيب فان يك منكم كان مروان وابنه وعمرو ومنكم هاشم وحبيب فمنا سويد والبطين وقعنب ومنا امير المءمنين شبيب وم---------------------------------------------------------------------------------------نا سنان الموت وابن عويمر ومرة فانظر اين ذاك يغيب -قال فلم يزل كذلك حتي اذ----------ا طلع الفجر قال----- لبعض اصحابه اذن واقم فاذن واقام وتقدم شبيب فصلي باصحابه ف---قرا بهم في الركعة الاولي بام القران والبقرة والثانية بام القران وال عمران حتي كادت الشمس ان تطلع ثم جلس -في المحراب يسبح واقبلت الخيول من كل جانب حتي احدقت بابواب المسجد وهم يقولون لا حكم الا لله ولو كره المشركون قال واقبل الحجاج ومعه اربعة الاف رجل من اهل الشام فخرج اليهم شبيب واصح------------------------------ابه------------- واضطرب القوم في وسط- السوق	1109	6775594777709934334	517	844.0	411	910	56.81318664550781	84	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms2062	139383871097860162	98	201	529	1084	1599	300	يا ليتني في الخيل وهي تدوسهم في السوق يوم الظفر بالحجاج باخي ثمود وقرب ما اخطانه ولقد بلغن العذر في الادلاج اصبحن بالانبار ثم اتينه مثل السعالي تحت ليل داج فبطحن ميمون العذاب لوجهه وتركنه متقطع الاوداج ولقد تخطات المنايا حوشبا فنجا الي اجل وليس بناج وقال اسامة بن زيد الاحمسي وقال بعضهم الابيات لعمران بن حطان فطلبه الحجاج فهرب الي الشام صد--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------عت غزالة قلبه بكتيبة تركت شراسته كامس الدابر اسد علي--- وفي الحروب نعامة خرجاء تنفر من صفير الصافر هلا خرجت الي غزالة في الوغي بل كان قلبك في جوانح طاءر الق السلاح وخذ وشاحي معص-ر واعمد لمنزلة الجبان الكافر فقال الحجاج	2062	-6975711717136266207	Shia003675Vols-ara1.completed.ms1109	-205529709706220382	167	260	858	1349	1563	300	يا ليتني في الخيل وهي تدوسهم في السوق يوم اصطفن بالحج-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------اج الي اخرها قال واشتبكت الحرب بين الحجاج وشبيب وكثر القتلي بين الفريقين وحملت غزالة امراة شبيب فيمن معها من النساء وحمل اصحاب شبيب معهن وانهزم الناس من بين ايديهم حتي صار الحجاج الي باب قصره فانشا بعض الخوارج في ذلك يقول صرعت غزالة قلبه بكتيبة تركت مسامعه كامس الدابر ليث الخوان وفي الحروب نعامة فتخاء تنفر من صفير الصافر هلا خرجت الي غزالة في الوغي اذ صار قلبك في جوانح طاءر الق السلاح وخذ وشاح- معصفر واعمد بمنزلة الجبان الكافر -قال فلم ---	1109	6775594777709934334	240	172.5	190	783	30.65134048461914	38	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms2257	6563889611893507003	124	166	649	869	1563	300	تري بطشة الله التي بطشت بابن المهلب ان الله ذو نقم قاد الجياد من البلقاء منصلتا شهرا تقلقل ب--الارسان واللجم حتي اتت ارض هاروت لعاشرة فيها بنو دحمة الحمراء كالحم-----------------------------------------------------م فاصبحوا لا تري الا مساكنهم كانهم من ثمود الحمر او ارم وقال	2257	-6975711717136266207	Shia003675Vols-ara1.completed.ms1262	8577350025860478543	121	176	604	878	1539	300	تري بطشة الله التي بطشت بابن المهلب ان الله ذو نقم فما الجياد من البلقاء منصلتا شهرا يغلغل في الارسان واللجم حتي اتت ارض هاروت لعاشره فيها بنو دحمة الحمراء كاللجم لما راوا ان مكر الله حاق بهم وانهم مثل ضلال من البهم فاصبحوا لا نري الا مساكنهم كانهم من ثمود الحجر ام ارم -قال	1262	6775594777709934334	206	379.5	164	275	74.90908813476562	33	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms2320	8967677665228675384	196	219	1001	1109	1513	300	الا قطع الرحمن ظهر مطية اتتنا تخطي من دمشق بخالد وكيف يءم الناس من كان- امه تدين بان الله ليس بواحد قال وجلس	2320	-6975711717136266207	Shia003675Vols-ara1.completed.ms1272	4901290250174183363	102	125	489	598	1448	300	الا قطع الرحمن ظهر مطية اتتنا تخطي من دمشق بخالد وكيف يءم الناس من كانت امه تدين بان الله ليس بواحد قال وكان	1272	6775594777709934334	105	202.0	82	109	96.33027648925781	21	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms2368	3019047144530396727	12	37	67	201	1550	300	وهذا خالد امسي اسيرا الا منعوه ان كانوا رجالا عظيمهم وسيدهم قديما جعلنا المخزيات له ظلالا فلو كانت قباءل ذات عز لما ذهبت صناءعه ضلالا	2368	-6975711717136266207	Shia003675Vols-ara1.completed.ms1778	4910454424840554692	96	121	550	683	1597	284	وهذا خالد فينا اسير- الا منعوه ان كانوا رجالا عظيمهم وسيدهم قديما جعلنا المخزيات له ظلالا فلو كانت قباءل ذات عز لما ذهبت صناءعه ضلالا	1778	6775594777709934334	129	249.0	104	134	96.2686538696289	23	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms2389	-728441656782664819	224	282	1076	1371	1465	300	الي رهج--- فقال------- هءلاء رسل هشام نسال الله خيرهم وفاة هشام بن عبد الملك وبدا له رجلان علي البريد احدهما مولي لابي محمد السفياني فلما بصرا بالوليد بن يزيد نزلا ثم دنوا منه فسلما عليه بالخلافة فوجم---------- ثم قال----- امات هشام قالا نعم قال فممن الكتاب قالا من مولاك سالم بن عبد الله-- صاحب ديوان الرساءل فقرا الكتاب	2389	-6975711717136266207	Shia003675Vols-ara1.completed.ms1337	-8716372565495297466	84	124	423	631	1549	300	علي البريد فقال الوليد هءلاء رسل هشام نسال الله السلامة----------------------------------------------------------------------------- فلما----------------------------- دنوا منه -سلما عليه بالخلافة فغشي عليه فرحا ثم قال لهما امات هشام قالا نعم قال فممن الكتاب قال- من مولاك سالم بن عبد الرحمن صاحب------ الرساءل وولي الوليد	1337	6775594777709934334	157	220.0	121	322	48.75776290893555	25	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms2411	1866562631489337540	48	94	251	480	1546	300	فجلس------- واخذ مصحفا وقال يوم كيوم عثمان ونشر المصحف يقراه فعلوا الحاءط وكان اول من علاه يزيد بن عنبسة فنزل وسيف الوليد الي جانبه فقال له يزيد نح سيفك فقال الوليد لو اردت السيف كانت لي ولك حال فاخذ بيد الوليد وهو يريد ان يحبسه ويءامر	2411	-6975711717136266207	Shia003675Vols-ara1.completed.ms1337	-8716372565495297466	274	300	1414	1549	1549	300	فجلس الوليد واخذ مصحفا وقال يوم كيوم عثمان------------------ فعلوا الحاءط وكان اول من علا ي-زيد بن عنبسة السكسكي---------------------------------------------------------------------------------- فاخذ بيد الوليد وهو يريد ان يحبسه ويءامر	1337	6775594777709934334	119	204.0	95	236	50.423728942871094	21	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms2487	1822965660664634854	29	73	137	347	1445	300	ابلغ يزيد وخير القول اصدقه وقد تبين ا---لا خير في الكذب ان- خراسان ارض قد رايت بها بيضا لو افرخ- قد حدثت بالعجب فراخ عامين الا انها كبرت ولم تطر ولقد سربلن بالزغب وان يطرن ولم يحتل لهن بها يلهبن نيران حرب شانها عجب	2487	-6975711717136266207	Shia003675Vols-ara1.completed.ms1348	3223540987359781850	167	212	803	1017	1438	300	ابلغ اليك وخير القول اصدقه وقد تبينت ان لا خير في الكذب هذي خراسان ارض قد رايت بها بيضا لو افرخت قد حدثت بالعجب فراخ عامين الا انها كبرت لما يطرن وقد سربلن بالزغب وان يطرن ولم يحتل لهن بها يلهبن بلدان حرب -ايما لهب	1348	6775594777709934334	188	335.5	146	215	87.44186401367188	34	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms2536	8086815151209830189	18	64	105	345	1460	300	العباس بن عبد المط----------لب ابا طالب لا تقبل النصف منهم وان انصفوا حتي تعق وتظلما ابي قومنا ان ينصفونا فانصفت قواطع في ايماننا تقطر الدما اذا خالطت هام الرجال رايتها كبيض نعام في الوغي قد تحطما تركناهم لا يستحلون بعدها لذي رحم يوما من- الناس محرما	2536	-6975711717136266207	Shia003675Vols-ara1.completed.ms0489	7398731356007300233	183	220	943	1138	1565	300	العباس بن عبد المطلب لابي طالب ابا طالب لا تقبل النصف منهم وان انصفوا حتي نعق ونظلما ابي قومنا ان ينصفونا فانصفت صوارم في ايماننا تقطر الد--------------------------------------------------------ما تركناهم لا يستحلون بعدها لذي حرمة في ساءر الناس محرما	489	6775594777709934334	169	309.0	136	251	67.33068084716797	27	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms2593	-6673510776051672523	174	295	844	1476	1501	300	فوفد جرير بن عبد الله البجلي الي عمر فقال له الاشعث ان قدرت ان تنال من شرحبيل عند عمر فافعل وكان شرحبيل قد شرف بالكوفة فلما قدم جرير علي عمر ساله---- عن الناس فقال هم كالقداح في حفيرها فمنها الاعصل الطاءش والمقوم الصاءب وسعد ثقافها يقيم اود ذي الاود منها ويغمز عصل ذي العصل وقد قال القاءل الا ليتني والمرء سعد بن مالك وزبراء وابن السمط في لجة البحر فيغرق اصحابي واخرج سالما علي ظهر قرقور انادي ابا بكر فقال قد فعلها فكيف طاعة الناس له قال يقيمون الصلاة ويءتون الزكاة فقال اذا اقيمت الصلاة واديت الزكاة كانت الطاعة والجماعة وكتب عمر الي سعد في حمل شرحبيل بن السمط وزبراء جارية سعد اليه فحم-لهما فحبس- زبراء بالمدينة واخرج شرحبيل -الي الشام	2593	-6975711717136266207	Shia003675Vols-ara1.completed.ms1567	-1324312253538675148	113	185	588	948	1443	287	فوفد جرير علي ع-------------------مر فقال له الاشعث ان قدرت ان تنال من شرحبيل عند عمر فافعل--------------------------- فلما قدم----- علي عمر ساله عمر عن الناس فاحسن الثناء علي سعد قا------------------------------------------------------------------------------------------ل وقد قال شعرا-- الا ليتني والمرء سعد بن مالك وزبرا- وابن السمط في لجة البحر فيغرق اصحابي واخرج سالما علي ظهر قرقور انادي ابا بكر ف-------------------------------------------------------------------------------------------------------------------------كتب عمر الي سعد يساله ان يرسل زبرا وشرحبيلا------------ اليه فارسلهما فامسك زبرا- بالمدينة وسير- شرحبيلا الي الشام	1567	6775594777709934334	292	446.5	230	639	45.6963996887207	50	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
